id,provider,category,purpose,service,display_name,url,service_status,aliases
aws-aws-cost-anomaly-detection,AWS,"16. Cost Management, Support & Marketplace",Cost anomaly detection,AWS Cost Anomaly Detection,AWS Cost Anomaly Detection,https://docs.aws.amazon.com/aws-cost-anomaly-detection/,active,
google-cloud-cloud-billing-cost-anomaly-alerts,Google Cloud,"16. Cost Management, Support & Marketplace",Cost anomaly detection,Cloud Billing Cost Anomaly Alerts,Cloud Billing Cost Anomaly Alerts,https://cloud.google.com/cloud-billing-cost-anomaly-alerts/docs,active,
azure-microsoft-cost-management-anomaly-detection,Azure,"16. Cost Management, Support & Marketplace",Cost anomaly detection,Microsoft Cost Management Anomaly Detection,Microsoft Cost Management Anomaly Detection,https://learn.microsoft.com/en-us/azure/microsoft-cost-management-anomaly-detection/,active,
aws-savings-plans,AWS,"16. Cost Management, Support & Marketplace",Discount commitment models,Savings Plans,Savings Plans,https://docs.aws.amazon.com/savings-plans/,active,
aws-reserved-instances,AWS,"16. Cost Management, Support & Marketplace",Discount commitment models,Reserved Instances (RI),Reserved Instances (RI),https://docs.aws.amazon.com/reserved-instances/,active,
google-cloud-committed-use-discounts,Google Cloud,"16. Cost Management, Support & Marketplace",Discount commitment models,Committed Use Discounts (CUD),Committed Use Discounts (CUD),https://cloud.google.com/committed-use-discounts/docs,active,
azure-azure-savings-plans,Azure,"16. Cost Management, Support & Marketplace",Discount commitment models,Azure Savings Plans,Azure Savings Plans,https://learn.microsoft.com/en-us/azure/azure-savings-plans/,active,
azure-azure-reservations,Azure,"16. Cost Management, Support & Marketplace",Discount commitment models,Azure Reservations,Azure Reservations,https://learn.microsoft.com/en-us/azure/azure-reservations/,active,
aws-amazon-workspaces,AWS,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),Amazon WorkSpaces,Amazon WorkSpaces,https://docs.aws.amazon.com/amazon-workspaces/,active,
aws-workspaces-core,AWS,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),WorkSpaces Core,WorkSpaces Core,https://docs.aws.amazon.com/workspaces-core/,active,
google-cloud-chrome-enterprise,Google Cloud,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),Chrome Enterprise,Chrome Enterprise,https://cloud.google.com/chrome-enterprise/docs,active,
google-cloud-partner-solutions,Google Cloud,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),Partner solutions,Partner solutions,https://cloud.google.com/partner-solutions/docs,active,
azure-azure-virtual-desktop,Azure,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),Azure Virtual Desktop (AVD),Azure Virtual Desktop (AVD),https://learn.microsoft.com/en-us/azure/azure-virtual-desktop/,active,
azure-windows-365-cloud-pc,Azure,17. End-User Computing & Virtual Desktops,Virtual desktop infrastructure (VDI),Windows 365 Cloud PC,Windows 365 Cloud PC,https://learn.microsoft.com/en-us/azure/windows-365-cloud-pc/,active,
aws-amazon-appstream-2-0,AWS,17. End-User Computing & Virtual Desktops,Application streaming,Amazon AppStream 2.0,Amazon AppStream 2.0,https://docs.aws.amazon.com/amazon-appstream-2-0/,active,
google-cloud-chrome-enterprise-app-streaming,Google Cloud,17. End-User Computing & Virtual Desktops,Application streaming,Chrome Enterprise App Streaming,Chrome Enterprise App Streaming,https://cloud.google.com/chrome-enterprise-app-streaming/docs,active,
azure-azure-virtual-desktop-remoteapp,Azure,17. End-User Computing & Virtual Desktops,Application streaming,Azure Virtual Desktop RemoteApp,Azure Virtual Desktop RemoteApp,https://learn.microsoft.com/en-us/azure/azure-virtual-desktop-remoteapp/,active,
aws-amazon-simple-email-service,AWS,18. Communication & Notification Services,Transactional email delivery,Amazon Simple Email Service (SES),Amazon Simple Email Service (SES),https://docs.aws.amazon.com/amazon-simple-email-service/,active,
google-cloud-partner-integrations,Google Cloud,18. Communication & Notification Services,Transactional email delivery,Partner integrations (SendGrid / Mailgun),Partner integrations (SendGrid / Mailgun),https://cloud.google.com/partner-integrations/docs,active,
azure-azure-communication-services,Azure,18. Communication & Notification Services,Transactional email delivery,Azure Communication Services (Email),Azure Communication Services (Email),https://learn.microsoft.com/en-us/azure/azure-communication-services/,active,
aws-amazon-sns,AWS,18. Communication & Notification Services,"SMS, voice & push notifications",Amazon SNS,Amazon SNS,https://docs.aws.amazon.com/amazon-sns/,active,
aws-amazon-pinpoint,AWS,18. Communication & Notification Services,"SMS, voice & push notifications",Amazon Pinpoint,Amazon Pinpoint,https://docs.aws.amazon.com/amazon-pinpoint/,active,
google-cloud-firebase-cloud-messaging,Google Cloud,18. Communication & Notification Services,"SMS, voice & push notifications",Firebase Cloud Messaging (FCM),Firebase Cloud Messaging (FCM),https://cloud.google.com/firebase-cloud-messaging/docs,active,
azure-azure-communication-services,Azure,18. Communication & Notification Services,"SMS, voice & push notifications",Azure Communication Services (SMS/Voice),Azure Communication Services (SMS/Voice),https://learn.microsoft.com/en-us/azure/azure-communication-services/,active,
azure-notification-hubs,Azure,18. Communication & Notification Services,"SMS, voice & push notifications",Notification Hubs,Notification Hubs,https://learn.microsoft.com/en-us/azure/notification-hubs/,active,
aws-amazon-chime-sdk,AWS,18. Communication & Notification Services,"Real-time voice, video & chat SDK",Amazon Chime SDK,Amazon Chime SDK,https://docs.aws.amazon.com/amazon-chime-sdk/,active,
google-cloud-webrtc,Google Cloud,18. Communication & Notification Services,"Real-time voice, video & chat SDK",WebRTC,WebRTC,https://cloud.google.com/webrtc/docs,active,
google-cloud-partner-integrations,Google Cloud,18. Communication & Notification Services,"Real-time voice, video & chat SDK",Partner integrations,Partner integrations,https://cloud.google.com/partner-integrations/docs,active,
azure-azure-communication-services,Azure,18. Communication & Notification Services,"Real-time voice, video & chat SDK",Azure Communication Services,Azure Communication Services,https://learn.microsoft.com/en-us/azure/azure-communication-services/,active,
aws-route-53-domains,AWS,19. Domain Registration & DNS Management,Domain name registration,Route 53 Domains,Route 53 Domains,https://docs.aws.amazon.com/route-53-domains/,active,
google-cloud-external-registrar-integration,Google Cloud,19. Domain Registration & DNS Management,Domain name registration,External registrar integration (Cloud Domains retired),External registrar integration (Cloud Domains retired),https://cloud.google.com/external-registrar-integration/docs,retired,
azure-app-service-domains,Azure,19. Domain Registration & DNS Management,Domain name registration,App Service Domains (partner registrar integration),App Service Domains (partner registrar integration),https://learn.microsoft.com/en-us/azure/app-service-domains/,active,
aws-route-53,AWS,19. Domain Registration & DNS Management,Authoritative public DNS,Route 53,Route 53,https://docs.aws.amazon.com/route-53/,active,
aws-route-53-global-resolver,AWS,19. Domain Registration & DNS Management,Authoritative public DNS,Route 53 Global Resolver,Route 53 Global Resolver,https://docs.aws.amazon.com/route-53-global-resolver/,active,
google-cloud-cloud-dns,Google Cloud,19. Domain Registration & DNS Management,Authoritative public DNS,Cloud DNS,Cloud DNS,https://cloud.google.com/cloud-dns/docs,active,
azure-azure-dns,Azure,19. Domain Registration & DNS Management,Authoritative public DNS,Azure DNS,Azure DNS,https://learn.microsoft.com/en-us/azure/azure-dns/,active,
aws-route-53-private-hosted-zones,AWS,19. Domain Registration & DNS Management,Private DNS for VPC / VNet,Route 53 Private Hosted Zones,Route 53 Private Hosted Zones,https://docs.aws.amazon.com/route-53-private-hosted-zones/,active,
google-cloud-cloud-dns-private-zones,Google Cloud,19. Domain Registration & DNS Management,Private DNS for VPC / VNet,Cloud DNS Private Zones,Cloud DNS Private Zones,https://cloud.google.com/cloud-dns-private-zones/docs,active,
azure-azure-private-dns-zones,Azure,19. Domain Registration & DNS Management,Private DNS for VPC / VNet,Azure Private DNS Zones,Azure Private DNS Zones,https://learn.microsoft.com/en-us/azure/azure-private-dns-zones/,active,
aws-aws-control-tower-account-factory-for-terraform,AWS,20. Landing Zones & Governance-as-Code,Automated multi-account baseline,AWS Control Tower + Account Factory for Terraform (AFT),AWS Control Tower + Account Factory for Terraform (AFT),https://docs.aws.amazon.com/aws-control-tower-account-factory-for-terraform/,active,
google-cloud-cloud-foundation-toolkit,Google Cloud,20. Landing Zones & Governance-as-Code,Automated multi-account baseline,Cloud Foundation Toolkit,Cloud Foundation Toolkit,https://cloud.google.com/cloud-foundation-toolkit/docs,active,
google-cloud-infrastructure-manager,Google Cloud,20. Landing Zones & Governance-as-Code,Automated multi-account baseline,Infrastructure Manager,Infrastructure Manager,https://cloud.google.com/infrastructure-manager/docs,active,
azure-azure-landing-zones-azure-verified-modules,Azure,20. Landing Zones & Governance-as-Code,Automated multi-account baseline,Azure Landing Zones (ALZ) + Azure Verified Modules,Azure Landing Zones (ALZ) + Azure Verified Modules,https://learn.microsoft.com/en-us/azure/azure-landing-zones-azure-verified-modules/,active,
aws-service-control-policies,AWS,20. Landing Zones & Governance-as-Code,Policy-as-code guardrails,Service Control Policies (SCPs),Service Control Policies (SCPs),https://docs.aws.amazon.com/service-control-policies/,active,
aws-tag-policies,AWS,20. Landing Zones & Governance-as-Code,Policy-as-code guardrails,Tag Policies,Tag Policies,https://docs.aws.amazon.com/tag-policies/,active,
google-cloud-organization-policy-service,Google Cloud,20. Landing Zones & Governance-as-Code,Policy-as-code guardrails,Organization Policy Service,Organization Policy Service,https://cloud.google.com/organization-policy-service/docs,active,
azure-azure-policy,Azure,20. Landing Zones & Governance-as-Code,Policy-as-code guardrails,Azure Policy,Azure Policy,https://learn.microsoft.com/en-us/azure/azure-policy/,active,
azure-initiative-definitions,Azure,20. Landing Zones & Governance-as-Code,Policy-as-code guardrails,Initiative Definitions,Initiative Definitions,https://learn.microsoft.com/en-us/azure/initiative-definitions/,active,
aws-amazon-bedrock-agentcore-identity-observability,AWS,20. Landing Zones & Governance-as-Code,AI agent governance control plane,Amazon Bedrock AgentCore Identity & Observability,Amazon Bedrock AgentCore Identity & Observability,https://docs.aws.amazon.com/amazon-bedrock-agentcore-identity-observability/,active,
google-cloud-gemini-enterprise-governance,Google Cloud,20. Landing Zones & Governance-as-Code,AI agent governance control plane,Gemini Enterprise Governance,Gemini Enterprise Governance,https://cloud.google.com/gemini-enterprise-governance/docs,active,
azure-microsoft-agent-365,Azure,20. Landing Zones & Governance-as-Code,AI agent governance control plane,Microsoft Agent 365,Microsoft Agent 365,https://learn.microsoft.com/en-us/azure/microsoft-agent-365/,active,
aws-cloudformation-stack-deletion,AWS,21. Decommissioning & Resource Lifecycle Tools,Stack & template teardown,CloudFormation stack deletion,CloudFormation stack deletion,https://docs.aws.amazon.com/cloudformation-stack-deletion/,active,
google-cloud-infrastructure-manager-teardown,Google Cloud,21. Decommissioning & Resource Lifecycle Tools,Stack & template teardown,Infrastructure Manager teardown,Infrastructure Manager teardown,https://cloud.google.com/infrastructure-manager-teardown/docs,active,
azure-arm,Azure,21. Decommissioning & Resource Lifecycle Tools,Stack & template teardown,ARM,ARM,https://learn.microsoft.com/en-us/azure/arm/,active,
azure-bicep-deployment-deletion,Azure,21. Decommissioning & Resource Lifecycle Tools,Stack & template teardown,Bicep deployment deletion (`az deployment group delete`),Bicep deployment deletion (`az deployment group delete`),https://learn.microsoft.com/en-us/azure/bicep-deployment-deletion/,active,
aws-s3-lifecycle-expiration-rules,AWS,21. Decommissioning & Resource Lifecycle Tools,Storage lifecycle purging,S3 Lifecycle expiration rules,S3 Lifecycle expiration rules,https://docs.aws.amazon.com/s3-lifecycle-expiration-rules/,active,
google-cloud-cloud-storage-object-lifecycle-management,Google Cloud,21. Decommissioning & Resource Lifecycle Tools,Storage lifecycle purging,Cloud Storage Object Lifecycle Management,Cloud Storage Object Lifecycle Management,https://cloud.google.com/cloud-storage-object-lifecycle-management/docs,active,
azure-blob-storage-lifecycle-management-rules,Azure,21. Decommissioning & Resource Lifecycle Tools,Storage lifecycle purging,Blob Storage lifecycle management rules,Blob Storage lifecycle management rules,https://learn.microsoft.com/en-us/azure/blob-storage-lifecycle-management-rules/,active,
aws-account-closure-via-aws-organizations,AWS,21. Decommissioning & Resource Lifecycle Tools,Tenant / subscription closure,Account closure via AWS Organizations,Account closure via AWS Organizations,https://docs.aws.amazon.com/account-closure-via-aws-organizations/,active,
google-cloud-project-deletion-via-google-cloud-resource-manager,Google Cloud,21. Decommissioning & Resource Lifecycle Tools,Tenant / subscription closure,Project deletion via Google Cloud Resource Manager,Project deletion via Google Cloud Resource Manager,https://cloud.google.com/project-deletion-via-google-cloud-resource-manager/docs,active,
azure-subscription-cancellation-via-cost-management,Azure,21. Decommissioning & Resource Lifecycle Tools,Tenant / subscription closure,Subscription cancellation via Cost Management,Subscription cancellation via Cost Management,https://learn.microsoft.com/en-us/azure/subscription-cancellation-via-cost-management/,active,
aws-aws-config,AWS,21. Decommissioning & Resource Lifecycle Tools,Orphaned resource discovery,AWS Config (compliance rules),AWS Config (compliance rules),https://docs.aws.amazon.com/aws-config/,active,
google-cloud-cloud-asset-inventory,Google Cloud,21. Decommissioning & Resource Lifecycle Tools,Orphaned resource discovery,Cloud Asset Inventory,Cloud Asset Inventory,https://cloud.google.com/cloud-asset-inventory/docs,active,
